"YEAR","START_DATE","JURISDICTION","PREDICTION_DETECTION_METHOD","METRIC","LOCATION","FINES","END_DATE","DETECTION_METHOD","AGE_GROUP"
2023,"5/1/2023","NT","police_issued","speed_fines","Unknown",10,"5/31/2023","Police issued","65 and over"
2023,"5/1/2023","NT","camera_issued","speed_fines","Unknown",120,"5/31/2023","Red light Camera","65 and over"
2023,"5/1/2023","NT","camera_issued","speed_fines","Unknown",100,"5/31/2023","Mobile Camera","Unknown"
2023,"5/1/2023","NT","camera_issued","speed_fines","Unknown",35,"5/31/2023","Red light Camera","Unknown"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",0,"5/31/2023","Fixed Camera","0-16"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",0,"5/31/2023","Mobile Camera","0-16"
2023,"5/1/2023","SA","Other","speed_fines","Unknown",0,"5/31/2023","Other","0-16"
2023,"5/1/2023","SA","police_issued","speed_fines","Unknown",0,"5/31/2023","Police issued","0-16"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",487,"5/31/2023","Fixed Camera","17-25"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",910,"5/31/2023","Mobile Camera","17-25"
2023,"5/1/2023","SA","Other","speed_fines","Unknown",0,"5/31/2023","Other","17-25"
2023,"5/1/2023","SA","police_issued","speed_fines","Unknown",601,"5/31/2023","Police issued","17-25"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",1311,"5/31/2023","Fixed Camera","26-39"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",2279,"5/31/2023","Mobile Camera","26-39"
2023,"5/1/2023","SA","Other","speed_fines","Unknown",0,"5/31/2023","Other","26-39"
2023,"5/1/2023","SA","police_issued","speed_fines","Unknown",1115,"5/31/2023","Police issued","26-39"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",2506,"5/31/2023","Fixed Camera","40-64"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",3762,"5/31/2023","Mobile Camera","40-64"
2023,"5/1/2023","SA","Other","speed_fines","Unknown",0,"5/31/2023","Other","40-64"
2023,"5/1/2023","SA","police_issued","speed_fines","Unknown",1441,"5/31/2023","Police issued","40-64"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",941,"5/31/2023","Fixed Camera","65 and over"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",1024,"5/31/2023","Mobile Camera","65 and over"
2023,"5/1/2023","SA","Other","speed_fines","Unknown",0,"5/31/2023","Other","65 and over"
2023,"5/1/2023","SA","police_issued","speed_fines","Unknown",416,"5/31/2023","Police issued","65 and over"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",207,"5/31/2023","Fixed Camera","Unknown"
2023,"5/1/2023","SA","camera_issued","speed_fines","Unknown",178,"5/31/2023","Mobile Camera","Unknown"
2023,"5/1/2023","SA","Other","speed_fines","Unknown",0,"5/31/2023","Other","Unknown"
2023,"5/1/2023","SA","police_issued","speed_fines","Unknown",1,"5/31/2023","Police issued","Unknown"
2023,"5/1/2023","TAS","camera_issued","speed_fines","Unknown",3,"5/31/2023","Fixed or mobile Camera","0-16"
2023,"5/1/2023","TAS","camera_issued","speed_fines","Unknown",427,"5/31/2023","Fixed or mobile Camera","17-25"
2023,"5/1/2023","TAS","police_issued","speed_fines","Unknown",324,"5/31/2023","Police issued","17-25"
2023,"8/1/2023","NSW","police_issued","speed_fines","Remote Australia",45,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","NSW","police_issued","speed_fines","Remote Australia",55,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","NSW","police_issued","speed_fines","Remote Australia",10,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","NSW","police_issued","speed_fines","Unknown",6,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","NSW","police_issued","speed_fines","Unknown",9,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","NSW","police_issued","speed_fines","Unknown",8,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","NSW","police_issued","speed_fines","Unknown",2,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","NSW","camera_issued","speed_fines","Unknown",36480,"8/31/2023","Fixed Camera","Unknown"
2023,"8/1/2023","NSW","camera_issued","speed_fines","Unknown",3397,"8/31/2023","Mobile Camera","Unknown"
2023,"8/1/2023","NSW","camera_issued","speed_fines","Unknown",22829,"8/31/2023","Red light Camera","Unknown"
2023,"8/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",10,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",9,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",15,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",4,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",4,"8/31/2023","Mobile Camera","0-16"
2023,"8/1/2023","NT","police_issued","speed_fines","Unknown",1,"8/31/2023","Police issued","0-16"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",1,"8/31/2023","Red light Camera","0-16"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",425,"8/31/2023","Mobile Camera","17-25"
2023,"8/1/2023","NT","police_issued","speed_fines","Unknown",45,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",49,"8/31/2023","Red light Camera","17-25"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",972,"8/31/2023","Mobile Camera","26-39"
2023,"8/1/2023","NT","police_issued","speed_fines","Unknown",100,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",148,"8/31/2023","Red light Camera","26-39"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",1175,"8/31/2023","Mobile Camera","40-64"
2023,"8/1/2023","NT","police_issued","speed_fines","Unknown",103,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",245,"8/31/2023","Red light Camera","40-64"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",327,"8/31/2023","Mobile Camera","65 and over"
2023,"8/1/2023","NT","police_issued","speed_fines","Unknown",12,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",40,"8/31/2023","Red light Camera","65 and over"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",94,"8/31/2023","Mobile Camera","Unknown"
2023,"8/1/2023","NT","camera_issued","speed_fines","Unknown",13,"8/31/2023","Red light Camera","Unknown"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",0,"8/31/2023","Fixed Camera","0-16"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",0,"8/31/2023","Mobile Camera","0-16"
2023,"8/1/2023","SA","Other","speed_fines","Unknown",0,"8/31/2023","Other","0-16"
2023,"8/1/2023","SA","police_issued","speed_fines","Unknown",0,"8/31/2023","Police issued","0-16"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",491,"8/31/2023","Fixed Camera","17-25"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",871,"8/31/2023","Mobile Camera","17-25"
2023,"8/1/2023","SA","Other","speed_fines","Unknown",0,"8/31/2023","Other","17-25"
2023,"8/1/2023","SA","police_issued","speed_fines","Unknown",719,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",1155,"8/31/2023","Fixed Camera","26-39"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",2501,"8/31/2023","Mobile Camera","26-39"
2023,"8/1/2023","SA","Other","speed_fines","Unknown",0,"8/31/2023","Other","26-39"
2023,"8/1/2023","SA","police_issued","speed_fines","Unknown",1311,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",2191,"8/31/2023","Fixed Camera","40-64"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",3960,"8/31/2023","Mobile Camera","40-64"
2023,"8/1/2023","SA","Other","speed_fines","Unknown",0,"8/31/2023","Other","40-64"
2023,"8/1/2023","SA","police_issued","speed_fines","Unknown",1711,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",808,"8/31/2023","Fixed Camera","65 and over"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",1099,"8/31/2023","Mobile Camera","65 and over"
2023,"8/1/2023","SA","Other","speed_fines","Unknown",0,"8/31/2023","Other","65 and over"
2023,"8/1/2023","SA","police_issued","speed_fines","Unknown",456,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",171,"8/31/2023","Fixed Camera","Unknown"
2023,"8/1/2023","SA","camera_issued","speed_fines","Unknown",198,"8/31/2023","Mobile Camera","Unknown"
2023,"8/1/2023","SA","Other","speed_fines","Unknown",0,"8/31/2023","Other","Unknown"
2023,"8/1/2023","SA","police_issued","speed_fines","Unknown",2,"8/31/2023","Police issued","Unknown"
2023,"8/1/2023","TAS","camera_issued","speed_fines","Unknown",3,"8/31/2023","Fixed or mobile Camera","0-16"
2023,"8/1/2023","TAS","camera_issued","speed_fines","Unknown",474,"8/31/2023","Fixed or mobile Camera","17-25"
2023,"8/1/2023","TAS","police_issued","speed_fines","Unknown",294,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","TAS","camera_issued","speed_fines","Unknown",1128,"8/31/2023","Fixed or mobile Camera","26-39"
2023,"8/1/2023","TAS","police_issued","speed_fines","Unknown",504,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","TAS","camera_issued","speed_fines","Unknown",1692,"8/31/2023","Fixed or mobile Camera","40-64"
2023,"8/1/2023","TAS","police_issued","speed_fines","Unknown",536,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","TAS","camera_issued","speed_fines","Unknown",561,"8/31/2023","Fixed or mobile Camera","65 and over"
2023,"8/1/2023","TAS","police_issued","speed_fines","Unknown",168,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","TAS","camera_issued","speed_fines","Unknown",1,"8/31/2023","Fixed or mobile Camera","Unknown"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",85,"8/31/2023","Fixed Camera","17-25"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",529,"8/31/2023","Mobile Camera","17-25"
2023,"8/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",706,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",349,"8/31/2023","Fixed Camera","26-39"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",1752,"8/31/2023","Mobile Camera","26-39"
2023,"8/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",1515,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",673,"8/31/2023","Fixed Camera","40-64"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",2695,"8/31/2023","Mobile Camera","40-64"
2023,"8/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",1943,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",327,"8/31/2023","Fixed Camera","65 and over"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",1056,"8/31/2023","Mobile Camera","65 and over"
2023,"8/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",539,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",514,"8/31/2023","Fixed Camera","Unknown"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Inner Regional Australia",1555,"8/31/2023","Mobile Camera","Unknown"
2023,"8/1/2023","VIC","police_issued","speed_fines","Inner Regional Australia",1,"8/31/2023","Police issued","Unknown"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",3011,"8/31/2023","Fixed Camera","17-25"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",2190,"8/31/2023","Mobile Camera","17-25"
2023,"8/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",1061,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",10596,"8/31/2023","Fixed Camera","26-39"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",8854,"8/31/2023","Mobile Camera","26-39"
2023,"8/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",2022,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",17654,"8/31/2023","Fixed Camera","40-64"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",14350,"8/31/2023","Mobile Camera","40-64"
2023,"8/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",2386,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",4860,"8/31/2023","Fixed Camera","65 and over"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",3777,"8/31/2023","Mobile Camera","65 and over"
2023,"8/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",461,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",11578,"8/31/2023","Fixed Camera","Unknown"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Major Cities of Australia",7057,"8/31/2023","Mobile Camera","Unknown"
2023,"8/1/2023","VIC","police_issued","speed_fines","Major Cities of Australia",4,"8/31/2023","Police issued","Unknown"
2023,"8/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",1,"8/31/2023","Police issued","0-16"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",2,"8/31/2023","Fixed Camera","17-25"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",101,"8/31/2023","Mobile Camera","17-25"
2023,"8/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",161,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",12,"8/31/2023","Fixed Camera","26-39"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",293,"8/31/2023","Mobile Camera","26-39"
2023,"8/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",301,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",14,"8/31/2023","Fixed Camera","40-64"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",490,"8/31/2023","Mobile Camera","40-64"
2023,"8/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",380,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",8,"8/31/2023","Fixed Camera","65 and over"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",218,"8/31/2023","Mobile Camera","65 and over"
2023,"8/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",88,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",6,"8/31/2023","Fixed Camera","Unknown"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Outer Regional Australia",302,"8/31/2023","Mobile Camera","Unknown"
2023,"8/1/2023","VIC","police_issued","speed_fines","Outer Regional Australia",1,"8/31/2023","Police issued","Unknown"
2023,"8/1/2023","VIC","police_issued","speed_fines","Remote Australia",3,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","VIC","police_issued","speed_fines","Remote Australia",1,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","VIC","police_issued","speed_fines","Remote Australia",12,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","VIC","police_issued","speed_fines","Remote Australia",11,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",52,"8/31/2023","Fixed Camera","17-25"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",84,"8/31/2023","Mobile Camera","17-25"
2023,"8/1/2023","VIC","police_issued","speed_fines","Unknown",33,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",142,"8/31/2023","Fixed Camera","26-39"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",221,"8/31/2023","Mobile Camera","26-39"
2023,"8/1/2023","VIC","police_issued","speed_fines","Unknown",65,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",259,"8/31/2023","Fixed Camera","40-64"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",365,"8/31/2023","Mobile Camera","40-64"
2023,"8/1/2023","VIC","police_issued","speed_fines","Unknown",99,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",70,"8/31/2023","Fixed Camera","65 and over"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",146,"8/31/2023","Mobile Camera","65 and over"
2023,"8/1/2023","VIC","police_issued","speed_fines","Unknown",26,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",186,"8/31/2023","Fixed Camera","Unknown"
2023,"8/1/2023","VIC","camera_issued","speed_fines","Unknown",166,"8/31/2023","Mobile Camera","Unknown"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",2,"8/31/2023","Fixed Camera","0-16"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",1,"8/31/2023","Mobile Camera","0-16"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",1,"8/31/2023","Red light Camera","0-16"
2023,"8/1/2023","WA","unknown","speed_fines","Unknown",0,"8/31/2023","Unknown","0-16"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",243,"8/31/2023","Average speed Camera","17-25"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",1055,"8/31/2023","Fixed Camera","17-25"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",5751,"8/31/2023","Mobile Camera","17-25"
2023,"8/1/2023","WA","police_issued","speed_fines","Unknown",848,"8/31/2023","Police issued","17-25"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",963,"8/31/2023","Red light Camera","17-25"
2023,"8/1/2023","WA","unknown","speed_fines","Unknown",0,"8/31/2023","Unknown","17-25"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",581,"8/31/2023","Average speed Camera","26-39"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",2970,"8/31/2023","Fixed Camera","26-39"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",13870,"8/31/2023","Mobile Camera","26-39"
2023,"8/1/2023","WA","police_issued","speed_fines","Unknown",1591,"8/31/2023","Police issued","26-39"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",3479,"8/31/2023","Red light Camera","26-39"
2023,"8/1/2023","WA","unknown","speed_fines","Unknown",0,"8/31/2023","Unknown","26-39"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",623,"8/31/2023","Average speed Camera","40-64"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",4809,"8/31/2023","Fixed Camera","40-64"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",19806,"8/31/2023","Mobile Camera","40-64"
2023,"8/1/2023","WA","police_issued","speed_fines","Unknown",1909,"8/31/2023","Police issued","40-64"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",7557,"8/31/2023","Red light Camera","40-64"
2023,"8/1/2023","WA","unknown","speed_fines","Unknown",0,"8/31/2023","Unknown","40-64"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",97,"8/31/2023","Average speed Camera","65 and over"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",1191,"8/31/2023","Fixed Camera","65 and over"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",4523,"8/31/2023","Mobile Camera","65 and over"
2023,"8/1/2023","WA","police_issued","speed_fines","Unknown",360,"8/31/2023","Police issued","65 and over"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",2251,"8/31/2023","Red light Camera","65 and over"
2023,"8/1/2023","WA","unknown","speed_fines","Unknown",0,"8/31/2023","Unknown","65 and over"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",1,"8/31/2023","Average speed Camera","Unknown"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",4,"8/31/2023","Fixed Camera","Unknown"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",12,"8/31/2023","Mobile Camera","Unknown"
2023,"8/1/2023","WA","police_issued","speed_fines","Unknown",2,"8/31/2023","Police issued","Unknown"
2023,"8/1/2023","WA","camera_issued","speed_fines","Unknown",5,"8/31/2023","Red light Camera","Unknown"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",2,"9/30/2023","Fixed Camera","0-16"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",1,"9/30/2023","Mobile Camera","0-16"
2023,"9/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",3,"9/30/2023","Police issued","0-16"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",462,"9/30/2023","Fixed Camera","17-25"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",207,"9/30/2023","Mobile Camera","17-25"
2023,"9/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",70,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",1090,"9/30/2023","Fixed Camera","26-39"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",426,"9/30/2023","Mobile Camera","26-39"
2023,"9/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",75,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",1863,"9/30/2023","Fixed Camera","40-64"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",618,"9/30/2023","Mobile Camera","40-64"
2023,"9/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",60,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",570,"9/30/2023","Fixed Camera","65 and over"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",214,"9/30/2023","Mobile Camera","65 and over"
2023,"9/1/2023","ACT","police_issued","speed_fines","Major Cities of Australia",7,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",81,"9/30/2023","Fixed Camera","Unknown"
2023,"9/1/2023","ACT","camera_issued","speed_fines","Major Cities of Australia",20,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",2,"9/30/2023","Police issued","0-16"
2023,"9/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",1556,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",2448,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",2485,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","NSW","police_issued","speed_fines","Inner Regional Australia",544,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",3,"9/30/2023","Police issued","0-16"
2023,"9/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",1979,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",2153,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",1812,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","NSW","police_issued","speed_fines","Major Cities of Australia",249,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",381,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",692,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",812,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","NSW","police_issued","speed_fines","Outer Regional Australia",229,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","NSW","police_issued","speed_fines","Remote Australia",24,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","NSW","police_issued","speed_fines","Remote Australia",69,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","NSW","police_issued","speed_fines","Remote Australia",73,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","NSW","police_issued","speed_fines","Remote Australia",18,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","NSW","police_issued","speed_fines","Unknown",11,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","NSW","police_issued","speed_fines","Unknown",5,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","NSW","police_issued","speed_fines","Unknown",7,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","NSW","camera_issued","speed_fines","Unknown",35372,"9/30/2023","Fixed Camera","Unknown"
2023,"9/1/2023","NSW","camera_issued","speed_fines","Unknown",3518,"9/30/2023","Mobile Camera","Unknown"
2023,"9/1/2023","NSW","camera_issued","speed_fines","Unknown",21650,"9/30/2023","Red light Camera","Unknown"
2023,"9/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",1,"9/30/2023","Police issued","0-16"
2023,"9/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",6,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",12,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",12,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","NSW","police_issued","speed_fines","Very Remote Australia",3,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",3,"9/30/2023","Mobile Camera","0-16"
2023,"9/1/2023","NT","police_issued","speed_fines","Unknown",1,"9/30/2023","Police issued","0-16"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",411,"9/30/2023","Mobile Camera","17-25"
2023,"9/1/2023","NT","police_issued","speed_fines","Unknown",73,"9/30/2023","Police issued","17-25"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",28,"9/30/2023","Red light Camera","17-25"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",1077,"9/30/2023","Mobile Camera","26-39"
2023,"9/1/2023","NT","police_issued","speed_fines","Unknown",114,"9/30/2023","Police issued","26-39"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",49,"9/30/2023","Red light Camera","26-39"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",1344,"9/30/2023","Mobile Camera","40-64"
2023,"9/1/2023","NT","police_issued","speed_fines","Unknown",102,"9/30/2023","Police issued","40-64"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",98,"9/30/2023","Red light Camera","40-64"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",334,"9/30/2023","Mobile Camera","65 and over"
2023,"9/1/2023","NT","police_issued","speed_fines","Unknown",19,"9/30/2023","Police issued","65 and over"
2023,"9/1/2023","NT","camera_issued","speed_fines","Unknown",22,"9/30/2023","Red light Camera","65 and over"
